wallet,total,positions,version
0xA07e0763Fab82769a267938aD4b247E2A71ECe3B,16.59467286876078,1,1
0x9A3B3300793F0e29b4faf3221896f9a7DD6F6CeD,16.57935976588756,1,1
0xef5C7c34C026F5854b0c42Aaec2a966BE2b855Ba,16.56368337959977,1,1
0x66b456412D815855e687b799c17C212A0F8240b7,16.55673282061166,1,1
0xcA53EBF66748033B61483094fa17B7c8a78f2857,16.54995249372637,1,1
0x6DDb499b19Fa11D5907C412E8E34b9f84D71547c,16.536240885157724,1,1
0xB969B0e43B036882ddE5bc6302E529f8B3d9ceA3,16.507363247887234,1,1
0x9E77BfF847EFd566Ecb9c7ABB09054715Df953e3,16.49449080495468,1,1
0x9e3541c949A0880E3D629cb7Ba75f956bBbfc335,16.490842248834053,1,1
0x8961443Cd88765D4F20A10bcD7B0d3f1246c75F4,16.478199619556005,1,1
0xbfC911455E61dd2D9E490f7DBB9caC17Dee6CFD9,16.460981450680787,1,1
0xF6Ca28c349fd84Db78B1a1208B8eD986Ae76B61C,16.443860030228713,3,1
0x6edCeEB7e04457060f2a5B7F3274781aEc673512,16.405594909303453,1,1
0x2E738179EE98D5875D141Fd9d03521FE8D1bf6cE,16.3022555495799,2,1
0x43bac7E1acCA4D9aF7D518786673175800B9D46D,16.3007358438976,2,1
0x31FB226689b2E8D650269c8D142eb4bC43155A93,16.2514666304576,2,1
0x32996a83E94b5a11316A703a2429C4026AeA4b02,16.245424066009505,2,1
0xc6db206b90A26F5922Dd3dc0042D8A6d2C59F18A,16.2401291031024,2,1
0x595174280732F28F43Fef10ea05e176edb094158,16.1599935446744,1,1
0x8d17BF79F5888722a43976e59a1507Be1bb1F359,16.157434853424512,2,1
0xC56F4AD7F37620b19084C2FCeD03cf22f440b112,16.157431224343014,2,1
0x9D025c3357B66767d4E83f73c66176f1EF17e204,16.157430582059078,2,1
0x7632635D92B3Db98cA850718e7ce1fce99fF123B,16.157429607562076,2,1
0x992d0bA6e8D322227f4E4672d9BB09a199B4906A,16.157425844098967,2,1
0x9F5b6A05df4a49C635F21DC7243d7B88eD6AFe1A,16.1117215905088,1,1
0xce879E012228ea8024fB79F269C3c9FAcC053DcE,16.048601143602895,1,1
0xda57becBFb4629d4466C3C1009aA066766BD1fFb,16,1,1
0xc935272C374E290dE31dEDBA7aBa3314af8AEc4E,15.999984,1,1
0x84eB8d02819bD90C766d23370C8926D857ce1505,15.9967996349136,1,1
0xe3695697967ea881d749E876D80AB02fa3d584d2,15.928442510072063,7,1
0x71f612Fb82A2270a1D4680587497234e54C52941,15.86162601959981,2,1
0xb740Cb76224bE839a3Fc58CC4E93e72cc7Eef881,15.77104,1,1
0x19C4026439F4DA7Cd9d786F71c92991694Fe4150,15.7648463017344,2,1
0xa9aD29AFE38206C5520094e22A4B79475Ea8A7E5,15.732486320465608,1,1
0xC623272a28AB521A9a8E56ef232f4f1F50988Bf7,15.6479995832384,1,1
0x4B8012cc96765A3D9871B3C2674E8A5140da0007,15.3174157176224,2,1
0xB51383950174E9a5d74E1AC79Ccd407ACCce4501,15.277709204693524,2,1
0x9008DE0d3e0D624CF6a426Be5704171a57027FA3,15.1020784102912,2,1
0xD9CC23E0D2E277B11E92F6FdFa45a918E42130Ea,15.09860156404528,4,1
0x07A9609A33Ca34C03a56F7d99e4b941852bcBF10,15.04,1,1
0xC500979625BF2FAEe96a40b18bDf9E11C2064325,15.020873133169944,3,1
0x5417a09e92E4a26AbF6a44cDC104Be87771233F5,14.990819868713764,13,1
0xbB595017e997042889CCe7FafA2d4d32cB04F168,14.931100656039721,3,1
0x65fe60945F28e7a5Ff9F8eB2b98D2c676Dc5CE50,14.83721160079399,5,1
0x61d09ef727553b9fA00eE45b82Ace469EC81B1ad,14.803479494613725,4,1
0x38f81A44204C29C11eFE1e3c5B9DC8fBe8C7B796,14.72349990727131,1,1
0xef3F540F702BFF3de45013D9512b9717EC27268D,14.72,1,1
0x744C627157A78C39CAc8d03073B2a70B24A3cB29,14.69947263941847,4,1
0x8b2bbE072582E39c0C593a0e9B7607f2cd70AEB2,14.6966152,1,1
0xAE3B5095B604013F0F300987020dA43B37078Aa4,14.67202991768858,4,1
0xecdb9F7e83a542f6fC93Ce4185EEccea7BfEB347,14.660608080968101,8,1
0xE0afEa067f1ab13265800179CcC234a296644923,14.562312371709549,4,1
0x4C7EA38d60216c07597f13F9290155C3Ff4111E6,14.520670285791462,4,1
0x6b080C4e9605212d3ae23519863A95b21C1a8278,14.518548663830453,4,1
0x76c5a0db477fDf31c8982f4a412607Ce11Ec1547,14.511755569821405,4,1
0x4aC6A2F9F775Eb2b6883BA134d7fccE8067a4889,14.472080334540914,4,1
0xF4C3Bd6E884705f7C54E77aB5Ed4E21C3e14e83F,14.45853779936359,4,1
0xbD8e85Ed3fD2372cCA59567303F55D280Eae1fFb,14.455477400854296,4,1
0x7c4CdB4624585D6160656195B5eE948df0401F5b,14.436152155289728,4,1
0x155B0Dc82980c8BF9A76deeB10056105666a4Ce5,14.3971187776336,2,1
0x6155B6d14e91aEfFbBd916000978f822288cDD85,14.396841192461402,3,1
0xfE46d95aE3d46d2ff11C246a38bcb4456621f9e6,14.3564830147232,2,1
0x122dDA0f500140B4B6C2817E129F9F545a7351Ae,14.353121710294294,4,1
0x1B12feE4AdB915Ff9203bF5bbAdCb5aaD0C10Dd3,14.336110645714149,4,1
0x0B7Ac7F32b573A532F9129a543ecd51c71b4d80A,14.31230389116847,4,1
0xfb5bE0cce11F82442B6A2D84F664Fe2e3be67f07,14.309858597081787,4,1
0x0DCFE8f0C9F022199cfb2C60aa965e646871050D,14.307056605661806,4,1
0xd41207769d7dBb4B734c49B6c5650C6F3748cFfb,14.28626193422166,4,1
0xBBF14C49f1F7c95bFC6e94979c41246da8B1dC32,14.27162716039236,4,1
0x7557D20Aeb7DF62f863a8815bBD39FcD460cD8C7,14.2367998277328,1,1
0xbB5d135C2A34288B03d060c5320f3F5320648870,14.209099752956506,4,1
0xcD97FfE80910A84D9DA3cC02fA031ABb2D79174B,14.20829881848468,4,1
0x9300F5275BAcF96FCa5a020E34DD7aa6012C3DD7,14.177520749222461,4,1
0x035f8435c46B95D2c1Fa1514be5eb03d2Ff50546,14.157841995517456,1,1
0x7DE937b260515F2985748E2c6EE9C20A747BadC4,14.144196000117955,6,1
0xF9EDf594806A8E059BB996D3ef914e7Eb26B33F4,14.1330093287984,1,1
0xFc6970b20F6995c6dE56fcf716B0D3D2de665d62,14.097683134351108,4,1
0x68C408fC3EcE9FF62BbB60b08c572cD822768C0a,14.029178964499435,4,1
0x7FF3d67cF679163a51Aff130b30d61051A4c8259,14.016704094465345,4,1
0x00000000e8c9360A402EA4B02EfD312D3d196E3F,13.988672756304107,1,1
0x32483C2EF44de655781CE54E822130ff9d34c0C8,13.935687412711246,1,1
0x570178384Bd796AFD74DBbFa2253d23abA113770,13.87571198360058,4,1
0xdEFF6EfEdb9410CEaA0B94EA8Dd8D050D316c419,13.8720265236016,2,1
0xc4766565B96Fdf6c3f8C1cD10CfFd99d16729C15,13.803390440011052,4,1
0x2EA45bbcDaBE790000c2031c08F565A6C62C905E,13.742677892536124,4,1
0xed89A27C10FAD932A91a4026C0560ad7197071FC,13.68102424285989,7,1
0xFB2D76090EDE0736bc491a1b81FDd59f48571f97,13.665273593936638,4,1
0xbC4Bc7a43A0c3f46a121a5C0394e38e121517Aec,13.444348879298062,2,1
0x793273b456bdCe672238f3FEE3ca54b2748e6BbF,13.418187003506581,1,1
0x31fC8eB3466E9B37C114bD88c443aB896ff070b3,13.3461325966256,2,1
0x0F474f38eeA8660C10eC79Da8bF24E19f97CBAFA,13.238976246960062,2,1
0xFaC9b5087283551fbcdeC9bA5D32AFB3D74369A8,13.217619996953509,1,1
0xC9A13E258aAcB070df2A00784D6f7d090C1b220D,13.194314001318293,1,1
0x578b5Ddb04592e189BbC37AeEdB8b20153ca2fBD,13.12047629640544,1,1
0x5aCD912512E906A49A5F6dd141E3f026d0f92CCA,13.12,1,1
0x539d9a0783e563775430988E79f71D0b5dCBA5BB,13.0893209743824,2,1
0xBF32D401817f616EcaE3bd634e06d1592C24CE56,13.021455420847573,1,1
0x4F80B5c475fcEd34fc9A07FfCcF39E1Adc1406bf,12.823300006061707,8,1
0x788C150E0AA7e24c86d54CA052a95F32769df153,12.7980788810928,1,1
0x6fBc997917e8e2CBB2deF6C9FcF1d1EB6CF722ac,12.749212173995781,1,1
0x7425Da9641c7EA3922dB8ee4F66122ef327d802f,12.68272,1,1
0x9a500847fFeDbC3092B5e09EF421660066C8b5AC,12.67363163336,2,1
0xc2c77d042BCaAE660e06cf07A7d1444eb5fd608c,12.6559995363264,2,1
0x3185b473918ac7f6BF13400489CD696d45f1Ec18,12.65439138241294,11,1
0xAB99576F0a36143B351602a0CD5f967DFA53ec64,12.61135447856069,2,1
0x0d1e8B737614bCb563A4BaB329bC257D200B42B4,12.4487920686976,2,1
0xdDb7cD31d1Af24aF51c0D5168fe36554a8E0ac4b,12.237635530126282,2,1
0x6542589a4097b0163058c3c7d24f8e16E5Ae9530,12.185630838717957,2,1
0x08870B649ea1e2B3e38b4B1D578358924Bb30D55,12.16,1,1
0xE0769C07Ea3F6e14290A490A39612EA51A4470Eb,12.16,1,1
0x13628261c4288987Fafe57869fEbb8CA52e5a5FD,12.134094743916936,2,1
0x43B8A6c3EBD5Db4B38139FBf00D3E0Bf06cda013,12.1128,1,1
0x8060FBc676B7b66a6C1631950d4f8168C1963f92,12.097254513067416,9,1
0x0a4ADBa8B035a202a01A2C6Cf8B10Ce87D05a4AA,11.999998793887679,2,1
0x3D3d7228B0C5772C95413EbBf7908347097eD8AB,11.935321986041084,2,1
0xC25E6b98cF0a8DA3974725218313b8578095449b,11.84,1,1
0x201962B6002dc409C3C969b33fE7bBe7e925c3e1,11.774310638719623,1,1
0x2a1d4DD48c16e8675cee3F250b7f4d5a32499741,11.476732680286508,1,1
0x554583492E6656110f9f3f92df4aB05080517C28,11.476732662131628,1,1
0x2A73D04a78dB6cedE00dA8269e79A406a1550B6B,11.476732659961709,1,1
0x09C62fd726659A3db8c0275F9B1a659e58FfBCAd,11.476732656646508,1,1
0x698042E90dAad49C6fc25626962337B31824002B,11.476732656633068,1,1
0x3196baC44b84F4630fD6134376dA3D8e1034e390,11.476732656440108,1,1
0x295b99a4f08e0472713A108F79100C2706c06f63,11.476732650019308,1,1
0x01D41996f330E37635b5FDe7Ecb0e67bB087f973,11.476732648126825,1,1
0x5B6B685C2675b57c50719e359072b5b1dDa41eC7,11.47673264688843,1,1
0xafEc55cd9f885D584b00139fbb35C82E54cD86F3,11.476732640761067,1,1
0x0Ef7E11B6578D0FDD098B107e12320f2c976A881,11.476732639744109,1,1
0xc51ff7F2645958c69ECCc6DA4C0fbf9be2497151,11.476732638086506,1,1
0x8e1C4D30498EA484251eb8024E494a419fa785bb,11.476732628222509,1,1
0x789288339C7A5853e324883D652a7c7355F147Ac,11.47673261525611,1,1
0xEa31Af95eE981ECbc300c9686e8E3Af71a064423,11.476732593239467,1,1
0xc87311552996424aF499290399eC466f029A06aA,11.476732548440427,1,1
0x7ce13BdED6a9794B825550e5e72E21957e92546B,11.476732547403628,1,1
0xd0fdf810aE0f51b5f65BCca26c3Cd43207cEB610,11.47673254574443,1,1
0x582CFd02a7E5C0d62790a3Fb10f0bD5069Ca03cb,11.47673254574443,1,1
0x45A348753306B444D47186ECF64CC07a3565780F,11.476732545331629,1,1
0xa469E68D1298b2888f1E1AEDd4E953129735685c,11.476732534908267,1,1
0x411537F810e66248d819d1894aA37d051a064A86,11.476732533608429,1,1
0x9DD73285fAAB4bd385849AC13dC0A0091862B2D0,11.476732531949228,1,1
0xe5ad6dB20c61E092D7c5e71DC223F1730C98F56b,11.476732516496428,1,1
0x2a8feE5f1C8c21C80Aaf6c584c447096Ed099B28,11.476732511091628,1,1
0xe5C49791A1e8e28Fd6F8264e39DBBDE76A480d88,11.476732506010029,1,1
0xDE4e8BC96bE3E0Ba94918758873BD265bc6a3E2B,11.476732311006506,1,1
0x00dd81BB8f0051fa69db8ca876C364A81981A3F3,11.476732307770941,1,1
0x4ae912b3fA5Fa50e780a54CBCa439cb5D5256128,11.47673229818635,1,1
0xc7555a6ffA96A9b240ea7d3a0f1aF12BfcFcF1C8,11.476732283772908,1,1
0xe65d7718Af845C83222d97BA3212553607A5b702,11.476732282721708,1,1
0x3055172Ac6D111C8B9AD8690853bf4cb20545bc2,11.475132551401067,1,1
0xCbC69338c98887dDf680DA64BF2495855E3a7218,11.472644355098607,3,1
0x9f66836A8178937608822Dce2E6077698EdEa25f,11.460732668610028,1,1
0xE46f50eec5Ad4cDa1bA08810529100b9EE81658d,11.46073266709163,1,1
0x06f049406b0825588bB3E390253b6C64636acbBd,11.460732662962027,1,1
0xd09d4b601697c1fA85Bc458d05f2B11C3AC22bFe,11.460732662341227,1,1
0x3527a184F36f7bd0b1f47ddE94879A10c3A09D44,11.460732662131628,1,1
0x011F3757B1d76a6aa0c680dda45148674dCaBa95,11.460732660267626,1,1
0xdB2a43F5e872E313352660319dEE7Eb85e218226,11.460732657091627,1,1
0x35FB308C635ddf55F9ecb1FE5b51597e20d93763,11.460732654203628,1,1
0xD3C1a95170B764EE952D9d6dFc2EaD604951c13B,11.460732652906028,1,1
0xef4D310347A49575775fAB60A40f59fda82EA86f,11.460732652894828,1,1
0xaf2F0efDca700B9B51366e78683E635F052e6126,11.460732647920429,1,1
0xdAdAf96640608d3A14C25AA4329dF209B9F89f80,11.460732638691626,1,1
0xfaCf6DD0E72565680A46b715F9d23C2071380a8F,11.460732637230828,1,1
0xF53d6AbbC68274Ebce1344c28fdB5F0B0D5e88A2,11.460732627784427,1,1
0x7b2495dE24f915A2417f0E25D4437d7f8fAd48cD,11.460732613160426,1,1
0x79DCBCa52616Fb437572314BdBfa9Bacc97598f1,11.460732554250349,1,1
0x39F2b507FAf68e6e4BfAd36744c9fa541cE0EC8A,11.460732550567467,1,1
0xce00B7fc18edc16E1711004B129C81e45901fDCb,11.460732547430185,1,1
0x0f4287BA393BcfE343FF5a2daacaCcA5C093f699,11.46073254465707,1,1
0x08B6E0b8cb6984D045ae9b2DA836afa5e7C1de7E,11.460732542791469,1,1
0x850F5376B70834A53A77Eeb5EcA2cb7CaA5E21A5,11.460732542167468,1,1
0x75ec2a1Ac1E3ECbCDc8Be50032A2f07CEB33CadC,11.460732541947626,1,1
0x3b4640b1b82946AEb8A7FBe82088d31c4aF3D2D9,11.460732539061869,1,1
0x96bdE3Aa4cEcF4b86fD3Cd70A8494aa886380Bd0,11.460732538234668,1,1
0x318a4E560F1EFAA57Ea9df6765a0a1966AC9dC37,11.460732537501228,1,1
0xFA026fd0582FB5C3dB94C040e5639538c6729e69,11.460732536205226,1,1
0xB2Db2e9b948cFF346E6Afc7dC833CBE694D71c4d,11.460732535541869,1,1
0x062DB1e0b2447E965279703F8560594340Da315D,11.460732535332268,1,1
0x9f802BE8C72fA3D2b9d1a629d5Ded20FEf1032bb,11.460732531274669,1,1
0xfe2A90626225e354980C3f1dCACC65b19bFfC3DC,11.460732530031468,1,1
0x36B849b1c268fb60833DB8Cd8BaEB71561e58Db1,11.460732525679468,1,1
0x2A325e03bEe6BEdf48e8A94ab28b109D0a95CEB3,11.460732518305068,1,1
0xD8c45C649D8d04DFF730e8A58857CE7e684eb2E4,11.460732511871468,1,1
0xa4fAC353C8A26277c68917ef9eBE8229f27a37B9,11.46073249849867,1,1
0x95404C692084122b9E48F10581c3f7B2bf3Eb8Db,11.46073249547947,1,1
0x7872E80DDB9f0c9F10fE31dC7294861168faE0c0,11.460732466534829,1,1
0x657e9422A5279Ab8ffc25f76D5302536263575De,11.460732448705707,1,1
0xA897B3847921B805b8b6321757B68697FDC24746,11.460732318107308,1,1
0x6A5FF3530eE02A31598dFf8D859177e556832e33,11.460732310174507,1,1
0xaB1EAFC7b385c1f2779de240181b908b6970b133,11.460732304779306,1,1
0xd11584D0c87A4d0DbFE4fF8E0d0c92057ddF34f8,11.460732304518507,1,1
0x83d8A568b96e181530Aa7328CD8F673c7338e448,11.460732301616108,1,1
0x118561a31B73866D8aDB104E186EAC2931b430df,11.460732300635307,1,1
0x9D76DF7CeD63d17425493f6EbCfC628F00dD5392,11.460732299687468,1,1
0x9FBE80Bc1669b7dAB34e7953282e5CC9375957B4,11.460732297643995,1,1
0xE44E2eAFFB605ff0C017c08Ba58F59e7049be974,11.460732294354917,1,1
0x4fD94d2480c13f068E1a302e90c8b81657300462,11.460732287348906,1,1
0xba54ED988ABAC0f56F1405B462F1C95dAF6cA788,11.460732280713707,1,1
0x325aC883999E4CE2D5bA17a5C300994E16d48CDE,11.460732279751868,1,1
0x889039F3be6757BFfc58b8D08F4f8b8310810947,11.46073224529518,1,1
0xb96E2c4175902293F9445E48ab916Bb61f2cE476,11.460731184272108,1,1
0xF9fC8134808eCcac993af5Ef051e9474644e9278,11.454913006916247,2,1
0xa1729042423DBdCC3a80FDAc4E6Dd5a156f60A07,11.44473254554123,1,1
0xEB8503d9324E08e5D5C588b47773014ba0Fa7E97,11.444732543054828,1,1
0x7026de05bedDb8D467D28f023A7EA9A861C06fBE,11.444732540362029,1,1
0x6e65cb73056CEaef696f4F050D44FbEFCBe42f09,11.444732532986029,1,1
0x5dE8De2bCB6CEfA2D9d000e363ab26a5961E471E,11.444732531312425,1,1
0xae00ec2fBe8e49273D842765e91D2c26ccb970c9,11.444732520622827,1,1
0xD35168ddEc14383DA0fF52386d56B29B6a44314d,11.44473251690923,1,1
0x4bB7154640771A9cF9e4887c9eB57162ad7b05A8,11.44473250456043,1,1
0x65ff67112a59984bAa42b2E3Dd1C23e7D5B38B83,11.428732543829868,1,1
0x9bd56c26FEAF1fb73C08F83F628152fe34ddd9aA,11.42873254325963,1,1
0xC64a824FE6792C60B1A2eD5e7BF432F1C991Ee6e,11.428732543205868,1,1
0x22deCdAe9BB07B93590F5692f87fe19Ce44cbb1D,11.428732543057068,1,1
0xA1e46d78EBC30A70b63324D75B2b137856E20F9d,11.428732542168428,1,1
0xa9553A2c62fACB79eeC4cDaaF6d0cE36E7270645,11.428732540511467,1,1
0x3D58Ff074e57b0543a7d681019c7C87ff6D54E1E,11.428732539269868,1,1
0xa7167E5992B6cF0225f5326B0cF43EE95Fcd386C,11.428732537818668,1,1
0xDA186642911aF38DC0241513399312F6b989E26d,11.42873252878507,1,1
0x9be7FB1cC35b1Fb6a79B73fb2F81A0312162B86C,11.428732527132267,1,1
0x37195c265BD5c228eE7421304c4a3eB125D5475f,11.428732525265067,1,1
0x25709D6bBB6E32D58D64b5C43b44996fb8DDbaBe,11.428732523402669,1,1
0x87c92f03DBb45691249F450E5dC80F00b1E294c6,11.428732521658025,1,1
0x0877ca6fa44c9167B78BE8bc87F608F4Ce4cB545,11.428732514785068,1,1
0x24D7727c8f336555c20660523c826B39D6df91C8,11.428732513737069,1,1
0x1A1D895A0c5E4c486417afDAc11E494E296FA0AE,11.428732462701868,1,1
0x6033Ce21d5B258985AbAb182b894F4fDBf6018AA,11.41273254367723,1,1
0x6162A6188074160b45723138A62f13a54971dFBb,11.412732543264429,1,1
0x829CFa7c63b4757f0515BbafEc01cA5bE7add873,11.41273254326123,1,1
0x0DEF0636e3Fe6704F74961acd9D8dda33cEfBfda,11.41273253994603,1,1
0x9ad8449290Fb75078634628513E8fB90Dfb4F03C,11.41273253911563,1,1
0xBC9A1105C1e477ef3a1f4aaA39eC6B3725949d54,11.412732538085226,1,1
0xA6FE43Da94E8D6233C3fE39c8f690A67930eBE9E,11.412732537459629,1,1
0x96BC8043dB0db96441b57d7c5a2A4Bb1EaF170A5,11.412732534019629,1,1
0x3F3DdCA3c1aBD60037f3E14a0031F502c53217fB,11.412732532335788,1,1
0xD182217cB33699821255207ec970Df5F986d9A5A,11.412732529464428,1,1
0x4F4721c7f24922b4C79d9BD4b37dF1f18257341c,11.41273252644043,1,1
0x7b8ea6Ea59a2A5342A78205DA281cD21A34DB69F,11.412732494702826,1,1
0x67bf1203fC6C8BEE530fcdc87B05E38527D5e34c,11.396732542841068,1,1
0x2c43C0ED6d4e392005759C044D0046e16dD9FEd2,11.380732684621867,1,1
0x14857f1c22158dEDA784224936430C4700EbD84D,11.380732680684266,1,1
0x0d3A9deFFE1A75db772c01394059Adf57eC2FdAc,11.380732679872107,1,1
0x1785dcee54a361A65ac62Df5f7E0949b802d18AC,11.380732679459308,1,1
0x0ae49C3D880b77E70433bd5c9beCEC6518E12579,11.380732679459308,1,1
0x33835721DbF0b2e7F6f5Ed3a0731f14662C30Ac7,11.380732678008108,1,1
0xBcA5F84e34E1de0ABF69Bc6D53Ea605bEeced117,11.38073267759371,1,1
0x4e1244B3001462621aB12caacc55d7bc3Ce076Cd,11.380732674469867,1,1
0x6cF15317517ee14c7Ba96D702Ef7856A38aCdA7f,11.38073267386411,1,1
0xE3E9901b0dCF379c8567Ae473Cd73c88Dc5eA5E3,11.380732668352108,1,1
0xB6aad11F901217682045cB7f4358DA05C35B6026,11.380732667526509,1,1
0x04C9f995827578053d998C237b350128c9d27958,11.380732667313707,1,1
0xDaB1B1F194671610aB87aB2377B274Ff1feaE841,11.380732667110507,1,1
0xF633623af6ccFC8836721E19faC892421c739D8d,11.380732666281709,1,1
0x9F951e7a0eF8Db38935f8B26d83da17C55D3afd5,11.38073265808011,1,1
0x4674fad8929b5F70055B3448a701b82e84617603,11.380732657664108,1,1
0x4c2691b6AD97EcB3F7D82fcb4dF02DEc82feA2eD,11.38073264593931,1,1
0x136e784b6CEda10F389ded4156714C5292a8D774,11.380732628210026,1,1
0xD24E9F0D97f8e66eB82868FcB610474A7988E89f,11.380732627792108,1,1
0x072993930f64cC214BC5DB8aD1d0Ab4c90F1ffC6,11.380732613376427,1,1
0x1478307AacD7916d65E91793f326445eb119b888,11.380732606408108,1,1
0x6B21e0E8E2355c22a38fc24DeEF9cE4cf2aa5e3C,11.364732655805227,1,1
0x897B8660E883c0cD420d9616f022F325a5228898,11.364732655802026,1,1
0xb818b3fb654b2723a6befADf467254a130b5F758,11.364732653755627,1,1
0x8f9928DAC7Bc105DAA188944D3E5063198226214,11.364732650206829,1,1
0xE9f9A4e53C6532960c3758D7A4Ce683fC1b55029,11.364732647723626,1,1
0x2E1D96BB685f5061AFbd3a9588c15CbdBb66956f,11.364732641179627,1,1
0xc4C5054e300ba7F2938936cEBa4022250ba66ca4,11.364732638069228,1,1
0xe2E5221C26C2Fbe2cf27d8C5DA9dD4A232C5AE35,11.364732638069228,1,1
0xD5af8F2FEb486134cbD7C059B6Ad17BE4f43E586,11.364732627587626,1,1
0xea257d6face2969fFaE535C57A74FE5EdDD0F79F,11.364732535746029,1,1
0x1cB7b2291A6487608DfF554DaFcfD8cf5A74168D,11.36473253533003,1,1
0xa78337c06bF39E0EE08b148641340374340b9a27,11.364732532637229,1,1
0x0304a05d74Cf061ded8F557546b151b8a1022060,11.364732525682028,1,1
0x118380d0794f427843EE5577a405cE412b851c00,11.364732520774828,1,1
0xb58853f28789a5b69C97dF1Ef4aDC4f1d917cBE2,11.364732514157229,1,1
0xC776D1fBF64648637e2f4Cc8DE56B0A21B2411fB,11.36473247773963,1,1
0xF306b387f02429D88771f28Bb49877bddA12B7b1,11.348732550514029,1,1
0x3e1673f7Ad0f1d54362AEbDA104Cf62249717e1e,11.348732549890027,1,1
0xc32f6E6bBcBD8AEe03120C3f12fCfa01c5a400a1,11.348732548427627,1,1
0x176F3F949f250D950B6F76b7Ec498CB9808507b6,11.348732547403628,1,1
0x94d2F346a583835F950C8aefB7A10D266042FF62,11.348732547199468,1,1
0xBc1403EFA554550E1e65BF96ce2e9dec161a26bC,11.348732547194029,1,1
0xdFC33f979b71418Ff3Ae7aB2BD0e7a50C6ef8dD9,11.34873254636843,1,1
0x048f551F5Ec281c80327b819f6369D0BB5372120,11.348732545954029,1,1
0xB9F2A5219ff90d3F20E356aD6AF0A483D6975b68,11.348732544502829,1,1
0x4e91cA2d73BdBd15644d25bA1e288E8e2b4B849e,11.348732543880429,1,1
0xbd60591B39a33012e0c120A79A214C0Ce35E8Ca3,11.348732542014828,1,1
0xEbBD7CECEe254f3a91f9feCe3F1a60cDd8316AA6,11.34873253029323,1,1
0xe470293876CEc5389F966e3deEb3Df4c75071CB8,11.348732530085229,1,1
0x9bBA467c20a60DDF78EE121E60fdc7833C61e512,11.348732529877228,1,1
0x0613Cb2ae4d4F337af11dCdaC874fB2c430dC31A,11.348732529462831,1,1
0x0868168204dE8C659D9b43fEC2AF32e6Ad3D0df8,11.34873252842443,1,1
0x1f5075206e125576f62F70ffCe67B5D8555b4374,11.348732521881068,1,1
0x985acc8f7c9c4Dd50498429e126d37C7561e1f45,11.348732521466028,1,1
0x864a5eC1078c1891d4C7B2332dA2061C56E82ffF,11.348732521053229,1,1
0xA09A8AF98d3cb6F059f304778E3fa008BaFB3985,11.34873251711403,1,1
0x35a253F98eCE4E71Aa10E2568f0be5a230b1eEe8,11.348732506634029,1,1
0x83E471c780ed8e9373a8C2baB70b3E5efD165F3D,11.348732497211628,1,1
0x18AC3dFbAD9d9357C977e6f1C314948eAc1EDE5b,11.342332701396588,1,1
0x9dBf6aC4e538d1685DF5efe08c9fa8C526D400f1,11.342332689653547,1,1
0x1AFc82Bb8AE38bc590308b90e2C3043A9CCB76E7,11.34233261869739,1,1
0x6E97d5F16853a1ACAFF8c67eD14069d88c2C79BC,11.342332550304427,1,1
0x50bAeD92fa86693Bdf1A6D8D1D44a79275D6FF40,11.342332547669228,1,1
0xFE83ACED34e4ce5ccf693e7e15C1433C630dd5B0,11.34233254761323,1,1
0x70C5407a27bCF738f6F289363b271e566970C148,11.342332547464428,1,1
0xA907f2f02635646ed4C34AcfaDc25528cd86Ade4,11.342332547254829,1,1
0x2EA4762c95e648A1C81F45E32B6Fd6a960055726,11.342332546011628,1,1
0x06f188736c038B59FB8178A1C802EDeb8afaCAF4,11.342332544715628,1,1
0x057dD5070Ab76667B571B06BAd81cD2101aa8E84,11.342332544504426,1,1
0xD92095Be3916F940ab87552B4E77C7a7511961da,11.342332542664428,1,1
0xc2E8152FFa581709cfD3Bf239D5C5994C753De00,11.342332535248428,1,1
0xd0b68106C2a54504525133203fA70f1411d2d9E4,11.342332531538029,1,1
0x55c0236d435a640f2E7018f041A9575a3D9Ee0D3,11.342332530710829,1,1
0xd324D3262896940b5350879ad11012d28707530d,11.342332529878828,1,1
0x356dee7B65C5bA3AB545d94A2d4fB44b799b3B51,11.342332522976427,1,1
0xB9F924004C361df8680DF09d308CD0a03DcF7e8E,11.342332519173228,1,1
0x43253958646034acF3FF2c96046a0Da9bb8c2660,11.34233250855723,1,1
0xCbB11a4abbB45c0e80654640ebC4F504E62692A5,11.342332492216428,1,1
0x437B728741fFf8b00974e566192F7EcB8C44fF73,11.31248,1,1
0x620d7E459cfFcdC56a874536dC19147De801a4A1,11.192782055457396,1,1
0xC4E7263Dd870A29f1cFe438D1A7DB48547B16888,11.100740563345568,1,1
0x1155350D370AaFc2cF47e01Cf6429ED47c9376b3,11.06656,1,1
0x0c31AF9Cb84BBaE9BEd29f9CD81c1d93683dA3CF,10.89088,1,1
0xDA8479EDea4E942ab287327CE3118C734004A391,10.874538224041594,1,1
0xbDfc4f398ce4899a66112e921942dA9216f45953,10.8580108390448,2,1
0x51A17188a744dD773740BE3ed30AE1dA37Ec1003,10.6399997939904,1,1
0x3AF84dde0c205812aBF96961aD44f155e675cc9A,10.608936876909173,3,1
0x5D2Fec7e07afbb002210760fc8Da9c3335e90826,10.582237111131908,1,1
0xB178b9eed06642F0AE3cBa49d1F33EAA03cd10FA,10.5545592514416,1,1
0x5aA1Af9FFead07cBf3e60aA2BBfB115037549314,10.473599139176,2,1
